0,1,2,3,4,5,6,7,8
1.3445158369703991,-0.10161541654802908,0.783769825763315,0.8853643707439015,-0.2914254094148088,0.5800002856958358,0.4274941055551208,-0.06001709046399399,-0.6307217235242003
0.35620645028300396,5.049323229853384,1.2516930438013605,3.1114074380575754,0.0726278686343187,-0.3368462858487456,0.4529473369232307,-0.5932151904866633,0.22723101784868094
0.35620645028300396,0.19045694959522302,-0.20877529180679785,-0.11356459302867489,0.5167087471391604,-0.5732620412239677,0.2753575429764781,-0.4525237805392491,0.04705235109648732
0.35620645028300396,-0.6610595172483764,-0.4647224130780454,-0.6787410418512353,-1.4146119664769259,-1.0613631226727085,3.623717240435918,-0.8872654142130465,-0.9583772160243758
0.35620645028300396,20.00453066307635,5.7468994662167185,13.037617156402549,-0.3779666093443909,0.855805380315182,-0.3117550041941217,-0.5556383387362308,0.5063353732685717
0.35620645028300396,1.4388302305897447,0.1664582591389372,0.7150173607329341,-1.222435025693631,-1.0613631226727085,-0.28502714778362953,-0.8872654142130465,3.2955482967731338
0.35620645028300396,8.151184856251058,2.1840444248628557,5.170203958158702,-0.7514045592997288,0.5721465542834775,0.7387524866673137,-0.8627644533129345,0.21455777948254684
0.35620645028300396,2.6506062492749796,0.5306914779722562,1.5193086383256353,-0.3915339944225361,0.11746079868734471,0.7236567589083693,-0.005617396318426369,-0.5152048217187712
4.309443997032584,0.3385599202077318,0.2712594030014833,0.35100964490591036,-0.3435921121212341,0.6389577285186275,0.5177366038706782,-0.5568353615083762,-0.28676777928027714
1.3445158369703991,0.14787776562289504,-0.21019957723182145,-0.12926765641059482,-0.16717023856841495,-1.0613631226727085,-0.9551956586466764,3.1596505387095317,-0.6463438449017149
0.35620645028300396,-0.2895418544116888,-0.35305237496715897,-0.4321538746820267,0.9174535032059726,-0.6649834302345378,-0.12048285411492855,0.8023620435944915,-0.9583772160243758
0.35620645028300396,1.6272943692770483,0.223106434057603,0.84010653608209,-0.05028840881698157,1.4230662760573676,-0.372940708227874,-0.3521230866259356,-0.4329543220238753
1.3445158369703991,0.35267456682839265,1.0197769510842334,1.2966998704967168,-0.6558748983729036,0.8938152168639272,1.018040487221848,-0.7129173817065898,-0.6129568212885917
0.35620645028300396,1.6395606693164324,0.22679341405855039,0.8482480391139091,0.001237754428427331,-0.3204242838247655,0.8795525138261244,-0.19478779523203607,-0.5545056366394898
0.35620645028300396,-0.1006072275036961,-0.2962627816374978,-0.30675242250425283,-1.4146119664769259,-1.0613631226727085,3.623717240435918,-0.8872654142130465,-0.9583772160243758
1.3445158369703991,0.6437387439273119,0.5272671321631572,0.8495194519161385,-0.47769947992155287,0.576138810995801,0.9931085292805302,-0.7062165344635739,-0.5020237278408599
3.3211346103451893,-0.8420294507061388,-0.10035787714880201,-0.4873766859999072,-0.8248811009535425,0.1631242432271375,0.9446002420098887,-0.10030439914250232,-0.27257583057489587
0.35620645028300396,0.1261008822653037,-0.22811931016793288,-0.15627960208602767,-1.126951686090875,-0.3679653050045335,1.3523689115351425,-0.8872654142130465,0.734932678589329
0.35620645028300396,0.10533218795204535,-0.23436192288186572,-0.17006439352072414,-1.4146119664769259,-1.0613631226727085,1.2534570608003244,0.5141090390550062,0.491284550906619
0.35620645028300396,0.6203823644002654,-0.0795491681023591,0.1717895118646478,0.44799155498957827,0.5390458600247964,-0.03212031106259828,-0.2491436348432558,-0.6693917690456925
0.35620645028300396,2.138513427356804,0.37676763891900567,1.1794176158630039,0.26123343034932417,0.751775973315316,-0.5527638779493224,0.7511800325401257,-0.9583772160243758
3.3211346103451893,-0.03893966429199819,-0.17347119563334262,-0.18628605949302698,0.20959740085433376,0.35774512049851215,0.5419599618731901,-0.4537986782770431,-0.7378144068790125
0.35620645028300396,3.1591031969350363,0.6835344763129008,1.856812973598118,-0.18828624869312574,0.5422702469763474,0.25630375825477575,-0.2572467459299869,-0.3341143083459455
