CustomerID,count,min,max,mean,sum,categ_0,categ_1,categ_2,categ_3,categ_4,LastPurchase,FirstPurchase,cluster
12346.0,1,77183.6,77183.6,77183.6,77183.6,0.0,0.0,0.0,0.0,100.0,255,255,2
12347.0,5,382.52,711.79,558.1719999999999,2790.8599999999997,43.755688210802404,12.621915825229502,10.442659251986845,3.790946159965029,29.388790552016232,59,297,6
12348.0,4,227.43999999999997,892.8000000000001,449.31,1797.24,20.030713761100355,0.0,35.69250628741848,2.323562796287641,41.95321715519352,5,288,0
12350.0,1,334.40000000000003,334.40000000000003,334.40000000000003,334.40000000000003,11.961722488038276,27.900717703349283,5.592105263157894,6.100478468899521,48.444976076555015,240,240,10
12352.0,7,120.33,840.3,313.4728571428571,2194.3099999999995,78.00401948676351,4.798775013557794,0.4648386053018945,2.9831701081433355,13.749196786233489,2,226,1
12353.0,1,89.0,89.0,89.0,89.0,67.07865168539325,19.887640449438205,0.0,0.0,13.03370786516854,134,134,1
12354.0,1,1079.4,1079.4,1079.4,1079.4,26.50546599962942,9.380211228460256,10.226051510098202,28.92440244580323,24.96386881600889,162,162,5
12355.0,1,459.4,459.4,459.4,459.4,35.154549412276886,11.558554636482372,0.0,0.0,53.28689595124075,144,144,10
12356.0,2,481.46,2271.6200000000003,1376.5400000000002,2753.0800000000004,34.1246894387377,11.15477937437343,13.504874540514619,13.254609382945642,27.96104726342859,175,255,6
12358.0,1,484.85999999999996,484.85999999999996,484.85999999999996,484.85999999999996,85.88046033906696,3.650538299715383,0.0,3.6876624180175726,6.781338943200099,80,80,1
12359.0,3,547.5,1838.9100000000005,1165.2433333333336,3495.7300000000005,73.23792169303694,10.509965014460498,4.184533702545677,2.2527483529906482,9.814831236966242,119,261,1
12360.0,2,534.7000000000002,1083.58,809.1400000000001,1618.2800000000002,45.07872556047161,21.229947845861037,9.842548879056775,5.739427045999455,18.109350668611114,42,130,6
12361.0,1,189.89999999999998,189.89999999999998,189.89999999999998,189.89999999999998,7.898894154818327,18.641390205371252,0.0,8.688783570300158,64.77093206951027,217,217,10
12362.0,5,303.76000000000005,829.9900000000001,515.4680000000001,2577.34,32.60920173512225,15.190079694568817,5.340389704113543,12.728239192345598,34.132089673849784,2,225,6
12363.0,2,252.90000000000003,299.1,276.0,552.0,11.141304347826086,30.543478260869573,15.543478260869565,8.423913043478262,34.34782608695652,39,172,0
12364.0,2,79.8,623.92,351.85999999999996,703.7199999999999,11.339737395555051,2.0960040925368046,33.46785653384869,17.65617006764054,35.44023191041892,8,42,0
12365.0,2,320.69,320.69,320.69,641.38,57.717733636845544,16.55804671177773,0.785805606660638,1.9879010882783998,22.950512956437684,221,221,1
12370.0,3,277.2,1587.07,934.2200000000001,2802.6600000000003,26.225086168140265,26.40527213432953,15.518828541457042,5.890832280761848,25.959980875311306,204,290,6
12372.0,3,383.12,515.7,432.68,1298.04,14.098178792641214,19.80678561523528,11.112138300822778,9.93806046038643,45.0448368309143,1,226,10
12373.0,1,364.6,364.6,364.6,364.6,15.825562260010969,35.957213384530995,6.993965990126165,12.342292923752057,28.88096544157981,241,241,3
12375.0,1,230.30000000000004,230.30000000000004,230.30000000000004,230.30000000000004,52.80069474598349,27.095093356491528,11.072514112027788,0.0,9.031697785497176,28,28,6
12377.0,2,626.6,1001.5199999999996,814.0599999999998,1628.1199999999997,39.51797164828147,15.606957718104319,11.652703731911656,2.6902193941478516,30.532147507554736,245,284,6
12378.0,1,4008.6200000000013,4008.6200000000013,4008.6200000000013,4008.6200000000013,28.570929646611543,20.284037898329096,12.9695506184173,12.984767825336396,25.19071401130562,59,59,6
12379.0,2,392.40000000000003,459.8399999999999,426.12,852.24,15.242185299915517,21.723927532150565,6.981601426828124,26.541819205857504,29.51046653524829,11,100,5
12380.0,2,607.5500000000001,626.0100000000001,616.7800000000001,1233.5600000000002,16.05921073964785,33.878368299880016,6.363695320859949,18.989753234540675,24.708972405071496,8,115,6
12381.0,1,1268.74,1268.74,1268.74,1268.74,43.91364661002255,22.570424200387787,8.179768904582499,1.1704525749956651,24.165707710011507,49,49,6
12383.0,5,99.45,651.1599999999999,370.11199999999997,1850.56,33.07107037869618,7.10055334601418,23.14866851115338,10.371995504063634,26.30771226007263,114,282,0
12384.0,1,292.69,292.69,292.69,292.69,64.72718575967747,12.094707711230313,2.268611841880488,15.784618538385322,5.124876148826404,51,51,1
12386.0,2,143.0,258.90000000000003,200.95000000000002,401.90000000000003,24.483702413535706,4.404080617068923,27.668574272207014,7.4645434187608855,35.97909927842747,267,296,0
12388.0,5,124.05000000000001,902.0900000000001,498.85200000000003,2494.26,42.121110068717776,21.627657100703214,15.90050756537009,2.3093021577542037,18.041423107454715,5,256,6
12390.0,1,549.8399999999999,549.8399999999999,549.8399999999999,549.8399999999999,48.559580969009176,11.02138804015714,16.84853775643824,6.656481885639459,16.914011348756006,9,9,6
12393.0,4,177.00000000000003,521.5,395.65000000000003,1582.6000000000001,25.947807405535194,15.60090989510931,2.9571591052698087,12.141412864905849,43.352710729179826,2,262,6
12394.0,1,381.08,381.08,381.08,381.08,30.518526293691618,4.644694027500789,1.78440222525454,11.504146111052798,51.54823134250026,147,147,10
12395.0,8,149.97000000000003,346.1,237.44625000000002,1899.5700000000002,27.321972867543703,12.129060787441368,31.69980574551083,20.189306000831763,8.659854598672329,42,301,0
12397.0,1,1214.81,1214.81,1214.81,1214.81,40.05976243198525,10.579432174578741,13.338711403429349,5.44118010223821,30.580913887768453,65,65,6
12399.0,4,130.07999999999998,480.9,277.1625,1108.65,6.764984440535786,4.127542506652235,40.53939475939205,21.10224146484463,27.46583682857529,49,191,0
12401.0,1,84.3,84.3,84.3,84.3,87.01067615658363,0.0,0.0,12.98932384341637,0.0,233,233,1
12402.0,1,225.6,225.6,225.6,225.6,13.297872340425531,49.468085106382986,0.0,0.0,37.234042553191486,253,253,3
12405.0,1,1710.3900000000006,1710.3900000000006,1710.3900000000006,1710.3900000000006,49.365934085208615,20.855477405737872,12.495395786925782,8.164804518267761,9.118388203859935,78,78,6
12406.0,1,1621.25,1621.25,1621.25,1621.25,39.642251349267546,24.865998457979956,4.988743253662297,0.0,30.503006939090206,113,113,6
12407.0,4,192.34,719.0600000000001,351.84,1407.36,28.585436562073674,12.93698840381992,22.774556616643927,10.528223055934516,25.17479536152797,64,194,0
12408.0,4,74.7,762.8900000000001,533.5125,2134.05,30.685316651437404,32.552658091422416,9.503994751763079,3.5144443663456806,23.743586139031418,28,190,6
12409.0,3,4.95,6207.079999999999,3690.89,11072.67,43.80822331018626,13.326686336719145,7.501713678814595,17.02272351655021,18.340653157729793,8,112,6
12410.0,2,68.0,625.3299999999999,346.66499999999996,693.3299999999999,58.00268270520532,5.105793777854703,1.4538531435247286,7.831768421963567,27.605901951451695,238,238,1
12412.0,3,336.14,514.5,408.96000000000004,1226.88,32.431859676577986,22.07061815336463,14.622456964006256,2.6897496087636927,28.18531559728743,4,99,6
12413.0,2,84.65,479.25000000000006,281.95000000000005,563.9000000000001,38.215995743926214,8.51214754389076,9.700301471892178,40.060294378435884,3.5112608618549377,166,267,5
12414.0,3,153.76,242.8,187.47000000000003,562.4100000000001,51.181522376913634,8.961433829412705,6.46503440550488,5.5475542753507225,27.844455112818046,147,240,6
12415.0,15,61.199999999999996,22775.930000000008,6805.858666666667,102087.88,34.20103346254228,14.427981068859497,12.710304102700537,11.713623595670708,26.94705777022698,29,267,8
12417.0,7,291.34,562.69,402.36,2816.52,62.64468208995498,7.4716316589266185,10.517944129635152,7.619331657506426,11.74641046397682,36,287,1
12418.0,1,668.5799999999997,668.5799999999997,668.5799999999997,668.5799999999997,57.56229620987769,4.494600496574832,16.988243740464874,11.262676119536936,9.692183433545727,42,42,1
12421.0,3,157.45000000000002,239.35000000000005,209.52,628.5600000000001,41.531436935217,13.936617029400535,18.321242204403713,0.0,26.210703830978744,44,249,6
12422.0,3,147.7,417.36,267.8533333333333,803.56,26.936383095226248,30.25909701826871,4.8658469809348395,3.14226691224053,34.796405993329685,25,254,6
12423.0,7,84.92,347.35,235.81000000000003,1650.6700000000003,21.5488256283812,24.781452379942685,16.46119454524526,16.047423167562258,21.161104278868574,30,283,6
12424.0,2,294.64000000000004,1466.3200000000002,880.4800000000001,1760.9600000000003,29.98932400508813,32.05069961838996,1.1312011630019987,14.702207886607304,22.12656732691259,92,92,6
12425.0,1,777.1999999999999,777.1999999999999,777.1999999999999,777.1999999999999,11.837364899639734,3.2424086464230575,6.901698404529079,33.27328872876995,44.74523932063819,8,8,5
12426.0,1,582.7299999999999,582.7299999999999,582.7299999999999,582.7299999999999,35.10201980333946,22.137181885264194,2.179396976301203,9.009318209119147,31.572083125976015,124,124,6
12427.0,1,303.50000000000006,303.50000000000006,303.50000000000006,303.50000000000006,60.36243822075781,20.0658978583196,0.0,0.0,19.571663920922564,301,301,1
12428.0,8,373.72,2474.62,943.515,7548.12,50.904066178068184,12.31511952645162,11.066331748832825,14.333767878624078,11.3807146680233,50,213,6
12429.0,3,437.97999999999996,1281.5000000000002,948.2933333333334,2844.88,69.72174573268468,16.815472005849106,5.099687860296391,0.9912544641601755,7.3718399370096455,102,295,1
12431.0,11,118.8,640.1,437.00636363636363,4807.07,39.136105777531846,10.407587158081743,4.076911715452449,11.385729768861284,34.99366558007269,49,303,6
12432.0,3,454.6,2862.0600000000004,1338.8866666666668,4016.6600000000003,60.653627640875754,8.9616746251861,6.266898368296046,9.085907196526467,15.031892169115634,100,102,1
12433.0,3,1867.9800000000002,2608.1100000000006,2131.743333333334,6395.230000000001,22.04533691516958,14.292527399327307,19.798193340974436,17.491786847384688,26.372155497143968,21,303,0
12434.0,2,286.25,519.8899999999999,403.06999999999994,806.1399999999999,52.46607289056493,3.4534944302478485,15.133847718758533,10.550276626888632,18.39630833354008,14,190,6
12435.0,2,3850.9,3978.9899999999993,3914.9449999999997,7829.889999999999,70.71938430808096,12.546791845096166,0.0,4.521136312259815,12.212687534563067,9,197,1
12436.0,1,509.01000000000005,509.01000000000005,509.01000000000005,509.01000000000005,56.38396102237676,21.897408695310506,12.966346437201626,8.752283845111098,0.0,29,29,1
12437.0,12,65.1,501.64000000000004,252.83416666666665,3034.0099999999998,31.387503666764445,6.713886902152597,25.27348294830934,15.604760696240291,21.020365786533336,8,261,0
12438.0,1,890.0699999999998,890.0699999999998,890.0699999999998,890.0699999999998,33.3456919118721,15.457211230577371,15.497657487613337,5.701798734930962,29.99764063500624,70,70,6
12441.0,1,173.55,173.55,173.55,173.55,32.4114088159032,40.795159896283494,18.150388936905788,0.0,8.64304235090752,296,296,3
12444.0,3,562.54,1870.1999999999998,1063.2699999999998,3189.8099999999995,70.3364777212436,11.809167317175636,1.63646110583389,1.0909740705559268,15.126919785190971,15,101,1
12447.0,1,476.49,476.49,476.49,476.49,12.780960775672101,17.943713404268717,0.0,37.89586350185733,31.379462318201846,173,173,5
12449.0,3,777.95,1087.6999999999998,908.1933333333333,2724.58,52.59342724383207,17.367814488838647,4.363975365010386,9.148198988467948,16.526583913850942,21,117,6
12450.0,2,96.0,101.88,98.94,197.88,0.0,32.9593693147362,10.18799272286234,0.0,56.85263796240145,86,103,10
12451.0,2,2388.31,2919.5099999999998,2653.91,5307.82,12.06050695012265,14.894061968943936,19.158901394546156,18.490076905396187,35.39645278099106,148,254,0
12453.0,1,707.0899999999999,707.0899999999999,707.0899999999999,707.0899999999999,18.689275764047018,15.944222093368598,8.86732947715284,17.423524586686277,39.07564807874528,64,64,6
12455.0,6,15.0,1683.8999999999996,411.14333333333326,2466.8599999999997,18.76474546589592,12.04365063278824,34.23623553829565,7.147547894894727,27.80782046812547,3,226,0
12456.0,2,940.1700000000001,1325.2299999999998,1132.6999999999998,2265.3999999999996,53.29522380153616,8.700450251611198,11.753332744769137,3.2312174450428186,23.019775757040698,61,184,6
12457.0,6,160.0,743.28,361.1466666666667,2166.88,50.39734549213616,19.661448718895365,2.9461714538876174,3.232758620689655,23.762275714391194,11,169,6
12458.0,2,441.91999999999996,505.4800000000001,473.70000000000005,947.4000000000001,27.580747308423053,13.869537682077263,7.9797340088663695,6.301456618112729,44.26852438252059,1,214,10
12461.0,2,200.0,626.8800000000001,413.44000000000005,826.8800000000001,60.96410603715169,4.281153250773994,4.09249226006192,11.537345201238388,19.124903250773993,24,84,1
12462.0,1,762.1099999999999,762.1099999999999,762.1099999999999,762.1099999999999,52.23655377832598,9.289997506921575,6.062117017228486,8.231095248717377,24.180236448806607,233,233,6
12463.0,3,297.38,350.57,328.59666666666675,985.7900000000002,22.033090211911254,20.205114679597074,12.049219407784618,3.9562178557299217,41.756357844977124,105,171,6
12464.0,6,34.0,213.9,130.09166666666667,780.5500000000001,90.1992184997758,9.8007815002242,0.0,0.0,0.0,36,239,1
12465.0,1,440.94,440.94,440.94,440.94,17.34929922438427,12.042454755749082,17.553408627024087,29.378146686624035,23.67669070621853,99,99,5
12468.0,2,220.58999999999995,508.95,364.77,729.54,21.273679304767388,26.688050004112185,11.122076925185734,13.117855086767003,27.7983386791677,117,246,6
12471.0,21,29.700000000000003,1947.0099999999998,559.2742857142856,11744.759999999998,58.084626676066605,12.001777814106037,10.78676788627439,0.9910802775024778,18.135747346050497,8,294,9
12472.0,5,592.18,1631.3000000000009,985.5200000000001,4927.6,26.578861920610436,17.525367318775874,14.099358714181346,8.253916714018994,33.54249533241334,68,299,6
12473.0,2,514.06,661.6899999999999,587.875,1175.75,30.827131618116095,12.162449500318944,23.0967467573889,7.20391239634276,26.709759727833298,44,121,0
12474.0,13,7.800000000000001,806.4700000000003,335.54307692307697,4362.06,18.642567961009245,21.781910381792088,16.584824601220525,11.279074565686855,31.71162249029128,28,259,9
12476.0,7,12.45,1411.6699999999998,532.1814285714285,3725.269999999999,60.20905867225732,14.364059517833608,5.0863427348890164,0.9502666920786952,19.390272382941372,14,291,1
12477.0,3,2221.02,4257.0599999999995,2944.6766666666663,8834.029999999999,46.548630692900076,15.392521872803243,1.8673244261112991,28.30927674006088,7.882246268124514,30,231,5
12480.0,3,557.6800000000001,816.2500000000002,714.9833333333336,2144.9500000000007,36.25725541387909,18.61581855054896,10.762954847432338,5.606191286510173,28.757779901629394,73,266,6
12481.0,8,134.82,1001.21,510.6575,4085.26,36.583962832230995,15.735840558495665,11.908177202919765,4.272433088714059,31.499586317639515,109,295,6
12483.0,6,8.5,547.56,270.6766666666667,1624.0600000000002,35.14032732780809,24.86730785808406,7.445537726438678,16.452594115980936,16.094232971688236,28,269,6
